adult,original_title,release_date,imdb_id,popularity
False,The Farmer's Daughter,1947-01-01,tt0039370,1.015109
False,Lassie Come Home,1943-10-07,tt0036098,2.343313
False,The Time of Your Life,1948-09-03,tt0040884,0.124445
False,Overboard,1987-12-16,tt0093693,5.549621
False,The Mask of Fu Manchu,1932-11-05,tt0023194,1.151116
False,By the Light of the Silvery Moon,1953-03-26,tt0045586,0.239039
False,BUtterfield 8,1960-11-04,tt0053622,4.605205
False,Johnny Guitar,1954-05-26,tt0047136,4.918293
False,Sister My Sister,1994-07-14,tt0111205,1.336506
False,El ángel exterminador,1962-05-01,tt0056732,5.038905
False,ivans xtc.,2000-09-12,tt0238321,1.916908
False,Fahrenheit 9/11,2004-06-25,tt0361596,6.83946
False,Roxanne,1987-06-19,tt0093886,11.394307
False,Freedom Downtime,2001-01-01,tt0309614,0.298721
False,The Same River Twice,2003-01-17,tt0342956,0.073597
False,Dr. Terror's House of Horrors,1965-02-23,tt0059125,3.412202
False,Confessions of a Burning Man,2003-10-23,tt0357567,0.28021
False,Search and Destroy,1995-01-01,tt0114371,0.737602
False,The Book of Life,1998-08-22,tt0167059,0.684968
False,Such a Long Journey,1998-09-13,tt0120848,0.001207
False,Hard Times,1975-09-04,tt0073092,3.427039
False,Secret Society,2000-10-29,tt0217788,0.042036
False,The Last Starfighter,1984-07-13,tt0087597,5.984133
False,Tank,1984-03-16,tt0088224,1.833948
False,Ultimo mondo cannibale,1977-02-08,tt0078437,2.661296
False,Spider-Man 2,2004-06-25,tt0316654,10.834506
False,America's Heart and Soul,2004-07-04,tt0381006,0.108422
False,Before Sunset,2004-02-10,tt0381681,7.048957
False,The Clearing,2004-07-02,tt0331952,4.755759
False,King Arthur,2004-07-07,tt0349683,8.862107
False,Anchorman: The Legend of Ron Burgundy,2004-07-09,tt0357413,10.33012
False,Sleepover,2004-07-09,tt0368975,5.327657
False,A Cinderella Story,2004-07-10,tt0356470,8.385361
False,I Robot,2004-07-15,tt0343818,14.43075
False,María llena eres de gracia,2004-01-18,tt0390221,5.450934
False,Distant Drums,1951-12-25,tt0043469,6.578688
False,Follow That Dream,1962-01-01,tt0055992,1.127826
False,La Niña De Tus Ojos,1998-11-13,tt0158030,2.289624
False,Gray Lady Down,1978-03-10,tt0077629,3.507084
False,Long Day's Journey Into Night,1962-10-09,tt0056196,1.351823
False,Man of La Mancha,1972-12-20,tt0068909,7.63776
False,The Night of the Following Day,1968-12-26,tt0064728,1.355567
False,Posse,1975-06-04,tt0073559,1.064604
False,Prince Valiant,1954-04-05,tt0047365,1.503184
False,Rustlers' Rhapsody,1985-05-10,tt0089945,1.051569
False,Krótki film o zabijaniu,1989-01-26,tt0095468,3.804288
False,The Tin Star,1957-10-23,tt0051087,2.119657
False,Zandalee,1991-05-09,tt0101004,2.217656
False,Brève traversée,2001-03-06,tt0299594,1.895977
False,Potop,1974-09-02,tt0072021,0.868637
False,How the West Was Won,1962-11-01,tt0056085,7.281721
False,Joan of Arc,1948-12-22,tt0040491,1.083596
False,Live Forever,2003-03-07,tt0358569,0.151995
False,Mr. Klein,1976-05-08,tt0074916,6.298305
False,The Bourne Supremacy,2004-07-23,tt0372183,20.40426
False,Catwoman,2004-07-22,tt0327554,13.340272
False,A Home at the End of the World,2004-07-23,tt0359423,4.136105
False,Some Girl,1998-04-19,tt0125766,1.019347
False,Stay Hungry,1976-04-23,tt0075268,2.44274
False,Das Testament des Dr. Mabuse,1933-04-21,tt0023563,2.474255
False,Zus & zo,2001-01-01,tt0245157,0.7122
False,Battle Hymn,1957-02-14,tt0050171,0.739256
False,Crash Dive,1943-04-22,tt0035763,0.553195
False,Disco Pigs,2001-10-05,tt0236157,2.421159
False,The Enemy Below,1957-12-25,tt0050356,3.583179
False,Fist of the North Star,1995-04-22,tt0113074,1.171193
False,Flash Gordon Conquers the Universe,1940-04-09,tt0032475,1.062163
False,Guns of the Magnificent Seven,1969-07-14,tt0064395,2.639721
False,The Hunters,1958-09-01,tt0051750,0.655544
False,Tras el cristal,1987-03-03,tt0090197,1.247317
False,Lancelot du Lac,1974-09-26,tt0071737,0.362866
False,The Last Valley,1971-01-28,tt0065969,5.729707
False,The Magnificent Seven Ride!,1972-08-01,tt0068897,2.366529
False,Un condamné à mort s'est échappé,1956-11-11,tt0049902,11.859048
False,Marcelino pan y vino,1954-02-24,tt0047216,1.406589
False,Morituri,1965-08-24,tt0059470,0.545455
False,Orgy of the Dead,1965-01-01,tt0054240,0.99861
False,Shalako,1968-11-06,tt0063592,6.229674
False,A Shock to the System,1990-03-23,tt0100602,3.011743
False,Slaughterhouse-Five,1972-03-15,tt0069280,5.250311
False,Son frère,2003-05-15,tt0351770,0.703107
False,Wake Island,1942-08-11,tt0035530,0.815547
False,What Price Glory,1952-08-22,tt0045323,0.690709
False,You Were Never Lovelier,1942-11-19,tt0035583,0.788244
False,The Bachelor and the Bobby-Soxer,1947-07-24,tt0039169,2.250105
False,Breezy,1973-11-18,tt0069822,2.090768
False,En la ciudad sin límites,2002-03-01,tt0311072,2.268551
False,The Comfort of Strangers,1990-01-01,tt0099292,2.069497
False,Dancing in September,2001-02-03,tt0219636,0.935221
False,Destination Tokyo,1943-12-31,tt0035799,2.762671
False,Dr. Jekyll and Ms. Hyde,1995-08-25,tt0112895,1.341723
False,Dream Lover,1993-10-24,tt0109665,7.449907
False,Fausto 5.0,2001-01-01,tt0299873,0.397162
False,For Queen & Country,1988-05-17,tt0097373,1.199401
False,Funny About Love,1990-09-21,tt0099623,0.831716
False,The Greatest,1977-05-17,tt0076111,0.422303
False,Grief,1993-05-10,tt0107045,0.329655
False,Hometown Legend,2002-01-25,tt0260695,0.146447
False,How I Got Into College,1989-05-19,tt0097530,1.643663
False,Map of the Human Heart,1993-04-22,tt0104812,2.172631
False,Mr. Blandings Builds His Dream House,1948-06-04,tt0040613,2.737464
False,My Favorite Wife,1940-05-17,tt0029284,2.063447
False,The New Adventures of Pippi Longstocking,1988-07-06,tt0093744,3.078111
False,Night and Day,1946-07-02,tt0038776,0.62187
False,No Name on the Bullet,1959-02-01,tt0052002,1.819554
False,The Plainsman,1936-11-16,tt0028108,1.159273
False,Slaughter of the Innocents,1993-01-01,tt0111216,0.644934
False,The Snake Pit,1948-11-04,tt0040806,1.384302
False,The Spoilers,1942-05-08,tt0035369,0.773289
False,The Super,1991-10-04,tt0103007,4.196125
False,Tai-Pan,1986-11-07,tt0092042,2.456811
False,Two of a Kind,1983-01-01,tt0086494,3.018747
False,Guerreros,2002-03-22,tt0293191,0.94879
False,Il gattopardo,1963-03-28,tt0057091,4.540383
False,Goodbye Columbus,1969-01-01,tt0064381,0.954205
False,The President's Analyst,1967-12-21,tt0062153,0.631907
False,The Day of the Locust,1975-05-07,tt0072848,1.610164
False,The Creeping Flesh,1973-02-12,tt0068424,1.870702
False,Un amour de Swann,1984-02-23,tt0088315,1.862417
False,To End All Wars,2001-09-02,tt0243609,3.847676
False,Moulin Rouge,1952-12-23,tt0044926,1.437803
False,The Belly of an Architect,1987-09-23,tt0092637,1.91206
False,Nid de guêpes,2002-01-01,tt0280990,2.463214
False,Love Happy,1949-10-12,tt0041604,0.994508
False,High School Confidential!,1958-05-30,tt0051724,0.785257
False,Out of the Blue,1980-05-01,tt0081291,2.057876
False,Crimetime,1996-08-01,tt0115976,0.399332
False,Une Femme est une femme,1961-09-06,tt0055572,4.431293
False,Mamma Roma,1962-08-31,tt0056215,2.481885
False,どん底,1957-10-01,tt0050330,1.580676
False,Ruby Cairo,1992-10-29,tt0107999,1.238051
False,Night Patrol,1984-11-16,tt0087795,0.231324
False,Biggles,1986-05-30,tt0090729,1.058656
False,Fancy Pants,1950-07-19,tt0042447,0.480292
False,The World of Suzie Wong,1960-11-10,tt0054483,1.549436
False,King of the Ants,2003-07-28,tt0328031,1.578598
False,Uncle Sam,1997-07-04,tt0118025,4.586944
False,Ieri oggi domani,1963-12-19,tt0057171,6.98571
False,La Belle Noiseuse,1991-09-04,tt0101428,3.257378
False,La balance,1982-11-10,tt0083611,1.384396
False,Gun Crazy,1950-01-20,tt0042530,3.467871
False,The Set-Up,1949-04-02,tt0041859,1.989167
False,Unprecedented: The 2000 Presidential Election,2002-09-17,tt0346091,0.203125
False,The Prime of Miss Jean Brodie,1969-02-24,tt0064840,2.641535
False,Il mio viaggio in Italia,1999-09-11,tt0173772,0.875175
False,The North Avenue Irregulars,1979-02-09,tt0079639,0.437256
False,Lovers and Other Strangers,1970-08-12,tt0066016,1.913071
False,Kotch,1971-09-17,tt0067314,1.88749
False,Greyfriars Bobby: The True Story of a Dog,1961-07-17,tt0054944,0.881457
False,Side Out,1990-03-30,tt0100613,0.131923
False,The Three Lives of Thomasina,1963-12-11,tt0057579,2.09685
False,No Deposit No Return,1976-02-05,tt0074968,1.696311
False,The One and Only Genuine Original Family Band,1968-04-19,tt0063389,0.755717
False,Under the Lighthouse Dancing,1997-10-15,tt0118030,0.002801
False,This Gun for Hire,1942-05-13,tt0035432,2.173964
False,Black Angel,1946-08-02,tt0038360,7.74492
False,The Big Clock,1948-04-09,tt0040160,2.583556
False,Criss Cross,1949-01-12,tt0041268,5.693534
False,The Fifth Musketeer,1979-04-06,tt0079152,0.776852
False,Evilspeak,1981-08-22,tt0082346,1.120185
False,Terror by Night,1946-02-01,tt0039017,4.660762
False,The Spy Who Came in from the Cold,1965-12-16,tt0059749,6.279114
False,Sherlock Holmes and the Secret Weapon,1942-12-25,tt0035317,2.538368
False,The Woman in Green,1945-07-27,tt0038259,1.483385
False,The Counterfeit Traitor,1962-04-17,tt0055871,0.817863
False,Un deux trois soleil,1993-08-18,tt0108435,1.510005
False,Roadkill,1989-09-16,tt0098209,0.007963
False,Dressed to Kill,1946-06-07,tt0038494,5.995438
False,Bon voyage,2003-04-16,tt0310778,2.445568
False,The Assassination Bureau,1969-03-09,tt0064045,6.833346
False,The Manchurian Candidate,2004-07-30,tt0368008,10.796939
False,Thunderbirds,2004-07-23,tt0167456,14.363421
False,The Village,2004-07-30,tt0368447,8.172707
False,Garden State,2004-07-28,tt0333766,11.630809
False,麦秋,1951-10-03,tt0043313,3.932169
False,Le Quai des brumes,1938-05-18,tt0030643,2.428278
False,Thunderbirds are GO,1966-12-15,tt0061094,0.948355
False,Thunderbird 6,1968-08-03,tt0063694,0.922944
False,Castle Keep,1969-10-01,tt0064137,1.810531
False,Revengers Tragedy,2002-08-06,tt0286921,0.118968
False,攝氏32度,1996-09-20,tt0115665,3.004471
False,Octane,2003-05-16,tt0323465,1.632632
False,PTU,2003-04-17,tt0250638,3.461469
False,Неоконченная пьеса для механического пианино,1977-09-05,tt0076446,1.201266
False,The Warrior,2001-09-23,tt0295682,1.967992
False,A Funny Thing Happened on the Way to the Forum,1966-10-16,tt0060438,10.176281
False,Salesman,1969-01-01,tt0064921,1.091894
False,Collateral,2004-08-04,tt0369339,13.455112
False,Little Black Book,2004-08-06,tt0361841,5.093704
False,Code 46,2003-09-02,tt0345061,6.101401
False,In the Soup,1992-10-23,tt0104503,1.272864
False,They Came to Cordura,1959-06-01,tt0053351,0.913419
False,青い春,2001-09-10,tt0309291,1.734291
False,Une affaire de femmes,1988-09-14,tt0096336,3.438009
False,주유소 습격사건,1999-10-02,tt0262246,1.776541
False,Masques,1987-02-11,tt0093505,0.807687
False,Harold & Kumar Go to White Castle,2004-05-30,tt0366551,8.344105
False,The Princess Diaries 2: Royal Engagement,2004-08-06,tt0368933,8.248895
False,Danny Deckchair,2003-05-16,tt0337960,6.229794
False,AVP: Alien vs. Predator,2004-08-12,tt0370263,12.636205
False,Yu-Gi-Oh! The Movie,2004-08-13,tt0403703,5.946085
False,Novo,2002-08-03,tt0291392,1.955932
False,We Don't Live Here Anymore,2004-01-20,tt0361309,2.127661
False,Without a Paddle,2004-08-20,tt0364751,6.046516
False,Exorcist: The Beginning,2004-08-20,tt0204313,13.02369
False,Speedway,1968-01-01,tt0063634,1.353461
False,The Trouble with Girls,1969-09-03,tt0065125,0.813685
False,It Happened at the World's Fair,1963-04-03,tt0057191,1.531777
False,Double Trouble,1967-04-05,tt0061595,0.535616
False,Spinout,1966-12-14,tt0061015,1.185832
False,Harum Scarum,1965-11-24,tt0059255,0.699336
False,The Spaceman and King Arthur,1979-07-10,tt0080062,0.867064
False,The Sting II,1983-02-18,tt0086370,3.659745
False,If a Man Answers,1962-10-10,tt0056093,0.773261
False,Cheerleader Camp,1988-06-01,tt0092744,1.33987
False,Ressources humaines,1999-11-20,tt0220726,0.978585
False,Bill Cosby: Himself,1983-05-20,tt0083652,1.039767
False,Dead Ringer,1964-02-19,tt0057997,1.621641
False,Benji: Off the Leash!,2004-03-26,tt0315273,0.305638
False,Anacondas: The Hunt for the Blood Orchid,2004-08-26,tt0366174,10.749404
False,Suspect Zero,2004-08-27,tt0324127,7.550891
False,Tian di ying xiong,2003-09-23,tt0374330,8.921366
False,Vanity Fair,2004-09-01,tt0241025,6.614456
False,The Cookout,2004-09-03,tt0380277,1.758079
False,Paparazzi,2004-09-03,tt0338325,12.553403
False,Wicker Park,2004-09-03,tt0324554,5.605652
False,Triggermen,2002-01-01,tt0283077,0.447803
False,Alice Doesn't Live Here Anymore,1974-12-09,tt0071115,4.195988
False,The Mangler,1995-03-03,tt0113762,4.299199
False,Who's That Knocking at My Door,1967-11-15,tt0063803,1.488118
False,Seeing Other People,2004-01-01,tt0362129,1.589601
False,Past Midnight,1991-01-01,tt0105108,0.479052
False,A Million to Juan,1994-05-15,tt0110518,0.535028
False,Amator,1979-11-16,tt0078763,1.882661
False,Bez Konca,1985-06-17,tt0086961,3.256676
False,Highwaymen,2004-02-13,tt0339147,3.916636
False,Graffiti Bridge,1990-11-02,tt0099691,0.907645
False,I Vitelloni,1953-08-26,tt0046521,9.162943
False,Under the Cherry Moon,1986-07-02,tt0092133,6.421995
False,Flipper,1963-08-14,tt0057063,2.439867
False,Smile,1975-01-01,tt0073722,3.444078
False,Lord Jim,1965-02-15,tt0059399,7.1802
False,A Small Circle of Friends,1980-03-12,tt0081528,1.650613
False,Night of the Demons,1988-10-14,tt0093624,6.942907
False,Witchboard,1986-12-31,tt0090327,8.180575
False,Roller Boogie,1979-12-31,tt0079822,1.851179
False,Lilith,1964-09-27,tt0058294,1.452711
False,The Apple,1980-11-21,tt0080380,1.11581
False,Superbabies: Baby Geniuses 2,2004-08-27,tt0270846,7.538821
False,Cellular,2004-09-06,tt0337921,5.918816
False,Resident Evil: Apocalypse,2004-09-10,tt0318627,7.850797
False,Criminal,2004-10-07,tt0362526,2.93151
False,Evergreen,2004-01-01,tt0389988,0.876271
False,Mr. 3000,2004-06-15,tt0339412,4.902869
False,Sky Captain and the World of Tomorrow,2004-09-17,tt0346156,9.64113
False,Wimbledon,2004-09-13,tt0360201,14.224013
False,Anatomie de l'enfer,2004-01-28,tt0348529,4.579395
False,Head in the Clouds,2004-04-29,tt0338097,9.073646
False,First Daughter,2004-09-24,tt0361620,7.712415
False,The Forgotten,2004-09-24,tt0356618,6.40146
False,The Last Shot,2004-09-24,tt0357054,6.292054
False,A Dirty Shame,2004-09-12,tt0365125,7.665431
False,Diarios de motocicleta,2004-02-06,tt0318462,7.667491
False,Shaun of the Dead,2004-04-09,tt0365748,14.902948
False,Come Back Little Sheba,1952-12-24,tt0044509,2.601441
False,The Black Orchid,1958-02-11,tt0052631,0.2325
False,Second Chorus,1940-12-09,tt0033029,3.874151
False,Class of Nuke 'Em High 2: Subhumanoid Meltdown,1991-01-01,tt0101591,1.263475
False,Murder on the Orient Express,1974-11-24,tt0071877,9.590695
False,Mask,1985-03-08,tt0089560,6.012125
False,Alexander's Ragtime Band,1938-05-24,tt0029852,0.632261
False,The Boston Strangler,1968-10-08,tt0062755,3.877109
False,The Last Flight of Noah's Ark,1980-06-24,tt0081031,1.012665
False,The Man with One Red Shoe,1985-07-18,tt0089543,4.006022
False,The Sentinel,1977-01-07,tt0076683,3.811799
False,Sssssss,1973-07-06,tt0070622,2.283113
False,Whispers in the Dark,1992-08-06,tt0105811,0.38585
False,Stealing Time,2001-06-17,tt0251370,1.342198
False,The Legacy,1978-09-01,tt0079450,2.309037
False,The Alligator People,1959-07-01,tt0052549,0.686882
False,Hear No Evil,1993-03-26,tt0107090,0.095663
False,Basket Case 3,1992-02-01,tt0103773,2.452019
False,Basket Case 2,1990-03-02,tt0099108,4.052825
False,Orca: The Killer Whale,1977-07-22,tt0076504,5.253453
False,AKA,2002-01-19,tt0317052,0.461501
False,I Married a Monster from Outer Space,1958-10-01,tt0051756,0.762256
False,The Trojan Women,1971-09-26,tt0067881,0.444508
False,Robinson Crusoe,1954-08-05,tt0044386,1.218976
False,Hardcore,1979-02-09,tt0079271,2.417741
False,Watermelon Man,1970-01-01,tt0066550,0.000844
False,Flashpoint,1984-04-19,tt0087268,0.564342
False,Bug,1975-06-06,tt0072750,1.981546
False,The Terror,1963-06-17,tt0057569,7.958403
False,Jack O,1995-10-10,tt0113449,0.692228
False,1492: Conquest of Paradise,1992-10-09,tt0103594,11.618792
False,Cannibal Holocaust,1980-02-07,tt0078935,7.417324
False,Shark Tale,2004-09-20,tt0307453,17.999273
False,Ladder 49,2004-10-01,tt0349710,7.650411
False,Black Cloud,2004-01-01,tt0363475,0.563074
False,I Heart Huckabees,2004-09-10,tt0356721,11.953055
False,Raise Your Voice,2004-08-10,tt0361696,4.387004
False,Taxi,2004-10-06,tt0316732,7.745017
False,Around the Bend,2004-10-08,tt0384810,2.012395
False,Primer,2004-10-08,tt0390384,7.15307
False,Stage Beauty,2004-09-03,tt0368658,3.127483
False,Shall We Dance?,2004-10-15,tt0358135,9.082538
False,Team America: World Police,2004-10-10,tt0372588,11.428941
False,Eulogy,2004-10-15,tt0349416,11.886845
False,P.S.,2004-10-15,tt0380609,2.669824
False,The Country Girl,1954-05-17,tt0046874,2.024972
False,The Rose Tattoo,1955-12-12,tt0048563,0.982464
False,Epidemic,1987-09-11,tt0092972,2.354311
False,Tess,1979-10-06,tt0080009,4.400153
False,I Wanna Hold Your Hand,1978-04-20,tt0077714,2.186882
False,Spinning Boris,2003-10-23,tt0324619,0.209434
False,Circle of Iron,1978-07-25,tt0078975,1.022584
False,Cannonball,1976-07-06,tt0074279,2.096666
False,The Fearless Vampire Killers,1967-02-01,tt0061655,9.182414
False,Black Beauty,1971-01-01,tt0066834,1.622733
False,De fem benspænd,2003-11-07,tt0354575,5.714251
False,Born Rich,2003-01-19,tt0342143,0.285404
False,It's Alive,1974-10-15,tt0071675,2.564605
False,Le déclin de l'empire américain,1986-06-19,tt0090985,2.725818
False,Bébé's Kids,1992-07-31,tt0103783,6.997911
False,All I Want For Christmas,1991-11-08,tt0101301,2.015641
False,La vie et rien d'autre,1989-09-06,tt0098596,0.006668
False,Friday Night Lights,2004-10-08,tt0390022,13.041943
False,Tarnation,2003-10-19,tt0390538,1.620207
False,The Final Cut,2004-10-15,tt0364343,10.606823
False,Hair Show,2004-10-17,tt0382561,1.00728
False,Riding the Bullet,2004-10-15,tt0355954,5.225658
False,Spin,2003-10-23,tt0362174,0.282639
False,Being Julia,2004-09-03,tt0340012,3.922314
False,The Dust Factory,2004-01-01,tt0329030,1.437667
False,Thérèse: The Story of Saint Thérèse of Lisieux,2004-10-03,tt0286218,0.282495
False,Surviving Christmas,2004-09-21,tt0252028,8.698971
False,The Grudge,2004-10-22,tt0391198,9.740827
False,Alfie,2004-10-22,tt0375173,10.411608
False,Sideways,2004-10-22,tt0375063,12.646518
False,The Machinist,2004-02-09,tt0361862,10.737565
False,Vera Drake,2004-10-22,tt0383694,4.681074
False,Falling Angels,2003-09-08,tt0365183,0.686426
False,Stella Street,2004-01-26,tt0360025,0.143427
False,Lightning in a Bottle,2004-02-12,tt0396705,0.161543
False,Undertow,2004-05-14,tt0360130,2.799447
False,Enduring Love,2004-11-26,tt0375735,1.643329
False,Saw,2004-10-01,tt0387564,23.508433
False,Ray,2004-10-29,tt0350258,10.603762
False,Birth,2004-09-08,tt0337876,6.771415
False,Voices of Iraq,2004-01-01,tt0430745,0.037698
False,The Incredibles,2004-11-05,tt0317705,22.220214
False,Fade to Black,2004-11-05,tt0428518,1.186847
False,It's All About Love,2003-01-10,tt0273689,2.697296
False,Callas Forever,2002-09-18,tt0274407,1.115895
False,The Polar Express,2004-11-10,tt0338348,14.27536
False,Kinsey,2004-09-04,tt0362269,6.3793
False,Seed of Chucky,2004-11-11,tt0387575,15.216315
False,After the Sunset,2004-11-12,tt0367479,11.945666
False,Bridget Jones: The Edge of Reason,2004-11-10,tt0317198,7.78817
